Id	|	Official	|	Official_s	|	Sprite	|	Sprite_s	|	Animated	|	Animated_s
825	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/825.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/825.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/825.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/825.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/825.gif
826	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/826.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/826.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/826.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/826.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/826.gif
827	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/827.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/827.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/827.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/827.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/827.gif
828	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/828.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/828.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/828.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/828.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/828.gif
829	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/829.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/829.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/829.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/829.gif
830	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/830.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/830.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/830.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/830.gif
831	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/831.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/831.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/831.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/831.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/831.gif
832	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/832.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/832.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/832.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/832.gif
833	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/833.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/833.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/833.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/833.gif
834	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/834.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/834.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/834.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/834.gif
835	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/835.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/835.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/835.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/835.gif
836	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/836.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/836.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/836.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/836.gif
837	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/837.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/837.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/837.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/837.gif
838	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/838.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/838.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/838.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/838.gif
839	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/839.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/839.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/839.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/839.gif
840	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/840.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/840.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/840.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/840.gif
841	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/841.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/841.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/841.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/841.gif
842	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/842.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/842.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/842.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/842.gif
843	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/843.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/843.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/843.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/843.gif
844	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/844.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/844.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/844.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/844.gif
845	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/845.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/845.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/845.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/845.gif
846	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/846.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/846.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/846.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/846.gif
847	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/847.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/847.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/847.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/847.gif
848	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/848.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/848.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/848.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/848.gif
849	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/849.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/849.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/849.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/849.gif
850	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/850.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/850.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/850.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/850.gif
851	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/851.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/851.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/851.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/851.gif
852	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/852.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/852.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/852.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/852.gif
853	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/853.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/853.png	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/853.gif	|	https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/shiny/853.gif
